"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E550","2020-02-21 03:00:00","84.000","0.000","0.200","12.500","0.990","1016.600","","0.000","-99.000","-99.000","-99.000","13.500","","12.400",""
"C0X060","2020-02-21 03:00:00","19.000","318.000","0.400","13.900","0.970","1024.600","","0.000","-99.000","-99.000","-99.000","16.100","","13.900",""
"C0R510","2020-02-21 03:00:00","31.000","37.000","1.400","17.300","0.870","1021.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.300",""
"C0AC60","2020-02-21 03:00:00","55.000","160.000","1.900","14.700","0.990","1019.300","","0.000","-99.000","-99.000","-99.000","17.200","","14.700",""
"C0UA70","2020-02-21 03:00:00","547.000","156.000","4.400","13.600","0.990","963.900","","1.000","10.200","158.000","","14.700","","13.600",""
"C0G620","2020-02-21 03:00:00","110.000","258.000","0.500","14.300","0.990","1011.900","","0.000","-99.000","-99.000","-99.000","15.400","","14.300",""
"C0AD50","2020-02-21 03:00:00","84.000","0.000","0.100","15.700","1.000","1016.200","","0.000","-99.000","-99.000","-99.000","17.900","","15.700",""
"C0A9A0","2020-02-21 03:00:00","24.000","70.000","2.600","19.600","0.760","1022.900","","0.000","-99.000","-99.000","-99.000","19.700","","19.200",""
"C0O830","2020-02-21 03:00:00","127.000","0.000","0.000","14.500","0.990","1010.700","","0.000","-99.000","-99.000","-99.000","16.000","","14.500",""
"C0S760","2020-02-21 03:00:00","1621.000","349.000","1.500","8.400","0.870","848.300","","0.000","-99.000","-99.000","-99.000","8.400","","7.200",""
"C0X160","2020-02-21 03:00:00","26.000","21.000","1.000","16.700","1.000","1022.400","","0.000","-99.000","-99.000","-99.000","18.200","","16.700",""
"C0C490","2020-02-21 03:00:00","157.000","0.000","0.000","14.800","0.920","1007.100","","0.000","-99.000","-99.000","-99.000","17.000","","14.600",""
"C0F970","2020-02-21 03:00:00","145.000","101.000","1.400","16.000","0.880","1007.300","","0.000","-99.000","-99.000","-99.000","16.000","","15.500",""
"C0R440","2020-02-21 03:00:00","1654.000","58.000","9.100","7.900","0.970","840.900","","0.000","17.700","45.000","","7.900","","7.300",""
"C0M690","2020-02-21 03:00:00","33.000","82.000","1.300","15.300","0.970","1020.300","","0.000","-99.000","-99.000","-99.000","16.300","","15.100",""
"C0V690","2020-02-21 03:00:00","30.000","41.000","2.300","18.300","0.870","1022.100","","0.000","-99.000","-99.000","-99.000","18.800","","18.300",""
"C0Z210","2020-02-21 03:00:00","126.000","356.000","0.500","14.700","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","16.100","","14.700",""
"C0U770","2020-02-21 03:00:00","5.000","342.000","4.500","16.200","0.970","1026.800","","0.000","-99.000","-99.000","-99.000","17.200","","16.200",""
"C0Z080","2020-02-21 03:00:00","298.000","0.000","0.200","14.300","0.980","992.700","","0.000","-99.000","-99.000","-99.000","15.000","","14.200",""
"C0X200","2020-02-21 03:00:00","61.000","0.000","0.000","14.200","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","15.900","","14.200",""
